src,dst,src_neo4j_id,dst_neo4j_id,rel,relation_type,props_json
26,28,1642,1774,RELATED_TO,RELATED,"{""reason"": ""hypertrophy concept"", ""similarity"": 0.54653000831604, ""rank"": 8, ""relation_type"": ""RELATED""}"
29,29,1646,1775,RELATED_TO,RELATED,"{""reason"": ""associated with anterior issues"", ""similarity"": 0.5758503079414368, ""rank"": 7, ""relation_type"": ""RELATED""}"
49,29,1680,1775,RELATED_TO,RELATED,"{""reason"": ""specific infarction type"", ""similarity"": 0.5270236730575562, ""rank"": 10, ""relation_type"": ""RELATED""}"
50,29,1681,1775,RELATED_TO,NARROWER,"{""reason"": ""different infarction type"", ""similarity"": 0.5053895711898804, ""rank"": 9, ""relation_type"": ""NARROWER""}"
52,29,1685,1775,RELATED_TO,RELATED,"{""reason"": ""associated finding"", ""similarity"": 0.49444150924682617, ""rank"": 10, ""relation_type"": ""RELATED""}"
6,29,1613,1775,RELATED_TO,RELATED,"{""reason"": ""infarction can result in elevation"", ""similarity"": 0.6468688249588013, ""rank"": 6, ""relation_type"": ""RELATED""}"
65,29,1711,1775,RELATED_TO,RELATED,"{""reason"": ""specific anterior condition subset"", ""similarity"": 0.5895235538482666, ""rank"": 10, ""relation_type"": ""RELATED""}"
62,29,1707,1775,RELATED_TO,NARROWER,"{""reason"": ""specific type of infarction"", ""similarity"": 0.6165823936462402, ""rank"": 6, ""relation_type"": ""NARROWER""}"
33,29,1656,1775,RELATED_TO,RELATED,"{""reason"": ""myocardial infarction can involve ST changes"", ""similarity"": 0.6234635710716248, ""rank"": 6, ""relation_type"": ""RELATED""}"
1,30,1602,1776,RELATED_TO,NARROWER,"{""reason"": ""specific myocardial infarction type"", ""similarity"": 0.5748364329338074, ""rank"": 7, ""relation_type"": ""NARROWER""}"
10,30,1618,1776,RELATED_TO,BROADER,"{""reason"": ""Myocardial infarction includes changes"", ""similarity"": 0.47207000851631165, ""rank"": 3, ""relation_type"": ""BROADER""}"
15,30,1625,1776,RELATED_TO,RELATED,"{""reason"": ""specific condition related"", ""similarity"": 0.591638445854187, ""rank"": 6, ""relation_type"": ""RELATED""}"
57,30,1694,1776,RELATED_TO,RELATED,"{""reason"": ""Suggests myocardial damage"", ""similarity"": 0.44727659225463867, ""rank"": 7, ""relation_type"": ""RELATED""}"
55,30,1691,1776,RELATED_TO,RELATED,"{""reason"": ""not directly related"", ""similarity"": 0.5554826259613037, ""rank"": 8, ""relation_type"": ""RELATED""}"
18,30,1630,1776,RELATED_TO,RELATED,"{""reason"": ""inferior infarction may show ST elevation"", ""similarity"": 0.541179895401001, ""rank"": 9, ""relation_type"": ""RELATED""}"
59,30,1697,1776,RELATED_TO,RELATED,"{""reason"": ""inferior elevation implication"", ""similarity"": 0.6144496202468872, ""rank"": 8, ""relation_type"": ""RELATED""}"
58,30,1695,1776,RELATED_TO,RELATED,"{""reason"": ""infraction relates to elevation"", ""similarity"": 0.5842256546020508, ""rank"": 8, ""relation_type"": ""RELATED""}"
65,30,1711,1776,RELATED_TO,RELATED,"{""reason"": ""specific inferior condition subset"", ""similarity"": 0.6488355994224548, ""rank"": 4, ""relation_type"": ""RELATED""}"
7,30,1614,1776,RELATED_TO,RELATED,"{""reason"": ""specific condition involving inferior leads"", ""similarity"": 0.5987949371337891, ""rank"": 6, ""relation_type"": ""RELATED""}"
9,30,1617,1776,RELATED_TO,RELATED,"{""reason"": ""myocardial infarction is a condition"", ""similarity"": 0.5778524279594421, ""rank"": 5, ""relation_type"": ""RELATED""}"
34,30,1657,1776,RELATED_TO,RELATED,"{""reason"": ""myocardial infarction relates to elevation"", ""similarity"": 0.6742026805877686, ""rank"": 4, ""relation_type"": ""RELATED""}"
63,30,1708,1776,RELATED_TO,RELATED,"{""reason"": ""result of ischemia"", ""similarity"": 0.6227042078971863, ""rank"": 6, ""relation_type"": ""RELATED""}"
76,30,1725,1776,RELATED_TO,RELATED,"{""reason"": ""related to specific infarction"", ""similarity"": 0.546722412109375, ""rank"": 9, ""relation_type"": ""RELATED""}"
62,30,1707,1776,RELATED_TO,NARROWER,"{""reason"": ""specific type of infarction"", ""similarity"": 0.6515977382659912, ""rank"": 4, ""relation_type"": ""NARROWER""}"
64,31,1709,1777,RELATED_TO,RELATED,"{""reason"": ""older myocardial event suggests reperfusion"", ""similarity"": 0.35252633690834045, ""rank"": 7, ""relation_type"": ""RELATED""}"
1,31,1602,1777,RELATED_TO,NARROWER,"{""reason"": ""old finding of myocardial infarction"", ""similarity"": 0.5580030679702759, ""rank"": 10, ""relation_type"": ""NARROWER""}"
63,31,1708,1777,RELATED_TO,RELATED,"{""reason"": ""past infarction related"", ""similarity"": 0.6209815740585327, ""rank"": 7, ""relation_type"": ""RELATED""}"
65,31,1711,1777,RELATED_TO,RELATED,"{""reason"": ""specific old condition subset"", ""similarity"": 0.6626430749893188, ""rank"": 3, ""relation_type"": ""RELATED""}"
57,31,1694,1777,RELATED_TO,RELATED,"{""reason"": ""Suggests myocardial ischemia"", ""similarity"": 0.46498945355415344, ""rank"": 5, ""relation_type"": ""RELATED""}"
7,31,1614,1777,RELATED_TO,RELATED,"{""reason"": ""older finding related to inferior MI"", ""similarity"": 0.5598778128623962, ""rank"": 9, ""relation_type"": ""RELATED""}"
62,31,1707,1777,RELATED_TO,NARROWER,"{""reason"": ""specific type of infarction"", ""similarity"": 0.6607552766799927, ""rank"": 2, ""relation_type"": ""NARROWER""}"
34,31,1657,1777,RELATED_TO,RELATED,"{""reason"": ""old infarction relates to previous elevation"", ""similarity"": 0.631539523601532, ""rank"": 8, ""relation_type"": ""RELATED""}"
9,31,1617,1777,RELATED_TO,RELATED,"{""reason"": ""old infarction related concept"", ""similarity"": 0.5466549396514893, ""rank"": 7, ""relation_type"": ""RELATED""}"
21,32,1635,1778,RELATED_TO,RELATED,"{""reason"": ""related T wave concept"", ""similarity"": 0.6352605819702148, ""rank"": 3, ""relation_type"": ""RELATED""}"
4,32,1608,1778,RELATED_TO,RELATED,"{""reason"": ""broader category of T waves"", ""similarity"": 0.6213204860687256, ""rank"": 3, ""relation_type"": ""RELATED""}"
55,32,1691,1778,RELATED_TO,RELATED,"{""reason"": ""generic T wave finding"", ""similarity"": 0.6498925089836121, ""rank"": 4, ""relation_type"": ""RELATED""}"
76,32,1725,1778,RELATED_TO,RELATED,"{""reason"": ""general T wave finding"", ""similarity"": 0.6354285478591919, ""rank"": 4, ""relation_type"": ""RELATED""}"
46,32,1673,1778,RELATED_TO,RELATED,"{""reason"": ""T wave finding may relate"", ""similarity"": 0.5170879364013672, ""rank"": 3, ""relation_type"": ""RELATED""}"
22,32,1636,1778,RELATED_TO,RELATED,"{""reason"": ""T wave relates to heart function"", ""similarity"": 0.556449294090271, ""rank"": 6, ""relation_type"": ""RELATED""}"
71,32,1720,1778,RELATED_TO,NARROWER,"{""reason"": ""more general finding type"", ""similarity"": 0.6925543546676636, ""rank"": 2, ""relation_type"": ""NARROWER""}"
73,32,1722,1778,RELATED_TO,RELATED,"{""reason"": ""T wave finding encompasses peaks"", ""similarity"": 0.6774682998657227, ""rank"": 1, ""relation_type"": ""RELATED""}"
78,32,1728,1778,RELATED_TO,RELATED,"{""reason"": ""general finding type"", ""similarity"": 0.5220561027526855, ""rank"": 7, ""relation_type"": ""RELATED""}"
75,32,1724,1778,RELATED_TO,NARROWER,"{""reason"": ""Broad category of T wave findings"", ""similarity"": 0.6400274634361267, ""rank"": 3, ""relation_type"": ""NARROWER""}"
77,32,1726,1778,RELATED_TO,NARROWER,"{""reason"": ""general T wave finding"", ""similarity"": 0.5372427701950073, ""rank"": 5, ""relation_type"": ""NARROWER""}"
84,32,1738,1778,RELATED_TO,NARROWER,"{""reason"": ""subset of T wave findings"", ""similarity"": 0.6890671253204346, ""rank"": 2, ""relation_type"": ""NARROWER""}"
79,32,1729,1778,RELATED_TO,EXACT,"{""reason"": ""T wave finding is a specific term"", ""similarity"": 0.5542552471160889, ""rank"": 8, ""relation_type"": ""EXACT""}"
37,32,1661,1778,RELATED_TO,EXACT,"{""reason"": ""equivalent term for T wave"", ""similarity"": 0.6355668902397156, ""rank"": 8, ""relation_type"": ""EXACT""}"
14,32,1624,1778,RELATED_TO,NARROWER,"{""reason"": ""Specific T wave finding, subset"", ""similarity"": 0.6262190341949463, ""rank"": 4, ""relation_type"": ""NARROWER""}"
3,32,1606,1778,RELATED_TO,NARROWER,"{""reason"": ""T wave finding is broader category"", ""similarity"": 0.6101455688476562, ""rank"": 3, ""relation_type"": ""NARROWER""}"
5,32,1609,1778,RELATED_TO,RELATED,"{""reason"": ""associated finding"", ""similarity"": 0.6560945510864258, ""rank"": 1, ""relation_type"": ""RELATED""}"
66,32,1715,1778,RELATED_TO,RELATED,"{""reason"": ""general T wave finding"", ""similarity"": 0.6866523623466492, ""rank"": 1, ""relation_type"": ""RELATED""}"
2,32,1605,1778,RELATED_TO,NARROWER,"{""reason"": ""general T wave finding"", ""similarity"": 0.5965356826782227, ""rank"": 3, ""relation_type"": ""NARROWER""}"
68,33,1717,1779,RELATED_TO,NARROWER,"{""reason"": ""implies abnormal ECG"", ""similarity"": 0.6511915922164917, ""rank"": 4, ""relation_type"": ""NARROWER""}"
14,33,1624,1779,RELATED_TO,RELATED,"{""reason"": ""General ECG abnormality connection"", ""similarity"": 0.5101363658905029, ""rank"": 8, ""relation_type"": ""RELATED""}"
37,33,1661,1779,RELATED_TO,BROADER,"{""reason"": ""general term for ECG abnormalities"", ""similarity"": 0.6524819731712341, ""rank"": 4, ""relation_type"": ""BROADER""}"
82,33,1734,1779,RELATED_TO,NARROWER,"{""reason"": ""General ECG abnormality concept"", ""similarity"": 0.6502523422241211, ""rank"": 3, ""relation_type"": ""NARROWER""}"
41,33,1667,1779,RELATED_TO,NARROWER,"{""reason"": ""implies ECG abnormalities"", ""similarity"": 0.5823715925216675, ""rank"": 5, ""relation_type"": ""NARROWER""}"
21,34,1635,1780,RELATED_TO,RELATED,"{""reason"": ""not directly related"", ""similarity"": 0.5279453992843628, ""rank"": 7, ""relation_type"": ""RELATED""}"
68,34,1717,1780,RELATED_TO,EXACT,"{""reason"": ""synonym for normal ECG"", ""similarity"": 0.8285568952560425, ""rank"": 1, ""relation_type"": ""EXACT""}"
5,34,1609,1780,RELATED_TO,BROADER,"{""reason"": ""broader normal ECG context"", ""similarity"": 0.5473847985267639, ""rank"": 5, ""relation_type"": ""BROADER""}"
41,34,1667,1780,RELATED_TO,EXACT,"{""reason"": ""synonym for normal ECG"", ""similarity"": 0.6757330894470215, ""rank"": 1, ""relation_type"": ""EXACT""}"
82,35,1734,1781,RELATED_TO,RELATED,"{""reason"": ""Low voltages can relate to Q waves"", ""similarity"": 0.6127327680587769, ""rank"": 5, ""relation_type"": ""RELATED""}"
83,36,1735,1782,RELATED_TO,EXACT,"{""reason"": ""synonymous with decrease in voltage"", ""similarity"": 0.5671945214271545, ""rank"": 1, ""relation_type"": ""EXACT""}"
72,37,1721,1783,RELATED_TO,RELATED,"{""reason"": ""could relate to changes seen"", ""similarity"": 0.29527547955513, ""rank"": 3, ""relation_type"": ""RELATED""}"
83,37,1735,1783,RELATED_TO,RELATED,"{""reason"": ""specific QRS height decrease"", ""similarity"": 0.5562625527381897, ""rank"": 2, ""relation_type"": ""RELATED""}"
21,38,1635,1784,RELATED_TO,RELATED,"{""reason"": ""related pattern finding"", ""similarity"": 0.5213316679000854, ""rank"": 10, ""relation_type"": ""RELATED""}"
72,38,1721,1784,RELATED_TO,RELATED,"{""reason"": ""specific pattern, not reciprocal"", ""similarity"": 0.29107001423835754, ""rank"": 5, ""relation_type"": ""RELATED""}"
79,38,1729,1784,RELATED_TO,RELATED,"{""reason"": ""digitalis affects T wave morphology"", ""similarity"": 0.541398823261261, ""rank"": 10, ""relation_type"": ""RELATED""}"
2,38,1605,1784,RELATED_TO,RELATED,"{""reason"": ""possible related pattern"", ""similarity"": 0.5098193883895874, ""rank"": 9, ""relation_type"": ""RELATED""}"
12,39,1621,1785,RELATED_TO,EXACT,"{""reason"": ""identical terms"", ""similarity"": 0.9510320425033569, ""rank"": 1, ""relation_type"": ""EXACT""}"
12,40,1621,1786,RELATED_TO,RELATED,"{""reason"": ""specific ECG context"", ""similarity"": 0.8734024167060852, ""rank"": 2, ""relation_type"": ""RELATED""}"
64,41,1709,1787,RELATED_TO,RELATED,"{""reason"": ""represents broader infarct category"", ""similarity"": 0.36094778776168823, ""rank"": 4, ""relation_type"": ""RELATED""}"
65,41,1711,1787,RELATED_TO,EXACT,"{""reason"": ""same condition identified"", ""similarity"": 0.7352058291435242, ""rank"": 1, ""relation_type"": ""EXACT""}"
63,41,1708,1787,RELATED_TO,RELATED,"{""reason"": ""myocardial event related"", ""similarity"": 0.6798320412635803, ""rank"": 3, ""relation_type"": ""RELATED""}"
62,41,1707,1787,RELATED_TO,EXACT,"{""reason"": ""exact synonymous label"", ""similarity"": 0.7561047077178955, ""rank"": 1, ""relation_type"": ""EXACT""}"
64,42,1709,1788,RELATED_TO,RELATED,"{""reason"": ""associated with heart muscle damage"", ""similarity"": 0.3538593649864197, ""rank"": 6, ""relation_type"": ""RELATED""}"
57,42,1694,1788,RELATED_TO,RELATED,"{""reason"": ""Related to myocardial conditions"", ""similarity"": 0.4489966630935669, ""rank"": 6, ""relation_type"": ""RELATED""}"
65,42,1711,1788,RELATED_TO,NARROWER,"{""reason"": ""broader term including ischemia"", ""similarity"": 0.6429413557052612, ""rank"": 5, ""relation_type"": ""NARROWER""}"
62,42,1707,1788,RELATED_TO,RELATED,"{""reason"": ""broader abnormality description"", ""similarity"": 0.6579134464263916, ""rank"": 3, ""relation_type"": ""RELATED""}"
63,42,1708,1788,RELATED_TO,NARROWER,"{""reason"": ""specific type of ischemia"", ""similarity"": 0.6878684163093567, ""rank"": 2, ""relation_type"": ""NARROWER""}"
64,43,1709,1789,RELATED_TO,RELATED,"{""reason"": ""indicates prior ischemic event"", ""similarity"": 0.3686342239379883, ""rank"": 2, ""relation_type"": ""RELATED""}"
62,43,1707,1789,RELATED_TO,NARROWER,"{""reason"": ""specific type of infarction"", ""similarity"": 0.611871600151062, ""rank"": 7, ""relation_type"": ""NARROWER""}"
65,43,1711,1789,RELATED_TO,RELATED,"{""reason"": ""specific old condition subset"", ""similarity"": 0.6265742182731628, ""rank"": 6, ""relation_type"": ""RELATED""}"
63,43,1708,1789,RELATED_TO,RELATED,"{""reason"": ""past myocardial event"", ""similarity"": 0.589372456073761, ""rank"": 10, ""relation_type"": ""RELATED""}"
62,44,1707,1790,RELATED_TO,RELATED,"{""reason"": ""broader myocardial condition"", ""similarity"": 0.5954480171203613, ""rank"": 9, ""relation_type"": ""RELATED""}"
63,44,1708,1790,RELATED_TO,BROADER,"{""reason"": ""general myocardial finding"", ""similarity"": 0.6272742748260498, ""rank"": 5, ""relation_type"": ""BROADER""}"
41,45,1667,1791,RELATED_TO,RELATED,"{""reason"": ""specific rhythm finding"", ""similarity"": 0.5971804261207581, ""rank"": 4, ""relation_type"": ""RELATED""}"
68,45,1717,1791,RELATED_TO,RELATED,"{""reason"": ""normal variant of heart rhythm"", ""similarity"": 0.7105699777603149, ""rank"": 2, ""relation_type"": ""RELATED""}"
68,46,1717,1792,RELATED_TO,RELATED,"{""reason"": ""specific rhythm type"", ""similarity"": 0.6184642314910889, ""rank"": 7, ""relation_type"": ""RELATED""}"
41,46,1667,1792,RELATED_TO,RELATED,"{""reason"": ""bradycardia is a finding"", ""similarity"": 0.5638425946235657, ""rank"": 6, ""relation_type"": ""RELATED""}"
41,47,1667,1793,RELATED_TO,RELATED,"{""reason"": ""another bradycardia finding"", ""similarity"": 0.5620547533035278, ""rank"": 7, ""relation_type"": ""RELATED""}"
68,48,1717,1794,RELATED_TO,RELATED,"{""reason"": ""variant of normal rhythm"", ""similarity"": 0.6384593844413757, ""rank"": 5, ""relation_type"": ""RELATED""}"
68,49,1717,1795,RELATED_TO,RELATED,"{""reason"": ""general waveform finding"", ""similarity"": 0.6363034844398499, ""rank"": 6, ""relation_type"": ""RELATED""}"
68,50,1717,1796,RELATED_TO,RELATED,"{""reason"": ""related to heart function"", ""similarity"": 0.609447181224823, ""rank"": 8, ""relation_type"": ""RELATED""}"
68,51,1717,1797,RELATED_TO,RELATED,"{""reason"": ""abnormal finding"", ""similarity"": 0.6055908203125, ""rank"": 9, ""relation_type"": ""RELATED""}"
72,52,1721,1798,RELATED_TO,RELATED,"{""reason"": ""also relates to ECG variations"", ""similarity"": 0.29184478521347046, ""rank"": 4, ""relation_type"": ""RELATED""}"
72,53,1721,1799,RELATED_TO,RELATED,"{""reason"": ""general finding not specific"", ""similarity"": 0.2869512736797333, ""rank"": 6, ""relation_type"": ""RELATED""}"
72,54,1721,1800,RELATED_TO,RELATED,"{""reason"": ""not directly related"", ""similarity"": 0.2835109233856201, ""rank"": 7, ""relation_type"": ""RELATED""}"
72,55,1721,1801,RELATED_TO,RELATED,"{""reason"": ""different arrhythmia type"", ""similarity"": 0.2706599235534668, ""rank"": 8, ""relation_type"": ""RELATED""}"
11,56,1619,1802,RELATED_TO,EXACT,"{""reason"": ""exact match with query"", ""similarity"": 0.9442707896232605, ""rank"": 1, ""relation_type"": ""EXACT""}"
11,57,1619,1803,RELATED_TO,NARROWER,"{""reason"": ""specific to left side"", ""similarity"": 0.902424693107605, ""rank"": 2, ""relation_type"": ""NARROWER""}"
11,58,1619,1804,RELATED_TO,NARROWER,"{""reason"": ""specific variant of right block"", ""similarity"": 0.8464730381965637, ""rank"": 3, ""relation_type"": ""NARROWER""}"
11,59,1619,1805,RELATED_TO,NARROWER,"{""reason"": ""specific to left side variant"", ""similarity"": 0.8296068906784058, ""rank"": 4, ""relation_type"": ""NARROWER""}"
11,60,1619,1806,RELATED_TO,NARROWER,"{""reason"": ""specific to left side complete block"", ""similarity"": 0.8175356388092041, ""rank"": 5, ""relation_type"": ""NARROWER""}"
11,61,1619,1807,RELATED_TO,NARROWER,"{""reason"": ""specific variant of right block"", ""similarity"": 0.8114001750946045, ""rank"": 6, ""relation_type"": ""NARROWER""}"
11,62,1619,1808,RELATED_TO,BROADER,"{""reason"": ""general category of block"", ""similarity"": 0.7806128263473511, ""rank"": 7, ""relation_type"": ""BROADER""}"
11,63,1619,1809,RELATED_TO,RELATED,"{""reason"": ""describes same finding context"", ""similarity"": 0.7339490652084351, ""rank"": 8, ""relation_type"": ""RELATED""}"
11,64,1619,1810,RELATED_TO,RELATED,"{""reason"": ""related but for left side"", ""similarity"": 0.725632905960083, ""rank"": 9, ""relation_type"": ""RELATED""}"
11,65,1619,1811,RELATED_TO,RELATED,"{""reason"": ""related but for left side"", ""similarity"": 0.6995881199836731, ""rank"": 10, ""relation_type"": ""RELATED""}"
