local_id,neo4j_id,name,ontology_id,labels,props_json
330,1227,,D001.001.013.006,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.013.006"", ""umls_definition"": ""Intensely bad or unpleasant in degree, quality or extent."", ""umls_all_sources"": ""[\""CCPSS\"", \""CHV\"", \""HPO\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 3, ""umls_cui"": ""C0205082"", ""label"": ""Severe Obstructive Coronary Artery Disease"", ""type"": ""disease"", ""umls_score"": 0.9812, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T033\""]"", ""parent_id"": ""D001.001.013"", ""umls_canonical_name"": ""Severe (severity modifier)"", ""definition"": ""A severe form of coronary artery disease characterized by significant obstruction of the coronary arteries."", ""id"": ""D001.001.013.006"", ""umls_mapping_json"": ""{\""cui\"": \""C0205082\"", \""canonical_name\"": \""Severe (severity modifier)\"", \""score\"": 0.9812, \""types\"": [\""T033\""], \""definition\"": \""Intensely bad or unpleasant in degree, quality or extent.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CCPSS\"", \""CHV\"", \""HPO\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""严重阻塞性冠状动脉疾病"", ""name_en"": ""Severe Obstructive Coronary Artery Disease""}"
331,1228,,D001.001.020,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.020"", ""level"": 2, ""parent_id"": ""D001.001"", ""definition"": ""Myocardial Perfusion Supply-Demand Impairment refers to a pathological condition characterized by an imbalance between the supply of blood to the myocardium (heart muscle) and the metabolic demand of the myocardial tissues, leading to insufficient oxygen and nutrient delivery to the heart, which can result in ischemia and subsequent myocardial dysfunction or damage."", ""label"": ""Myocardial_Perfusion_Supply_Demand_Impairment"", ""id"": ""D001.001.020"", ""type"": ""disease"", ""name_cn"": ""心肌灌注供需障碍"", ""name_en"": ""Myocardial_Perfusion_Supply_Demand_Impairment""}"
332,1229,,D001.001.005.007,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.005.007"", ""umls_definition"": ""Deranged function in an individual or an organ that is due to a disease. (MedicineNet.com)"", ""umls_all_sources"": ""[\""AOD\"", \""CCPSS\"", \""CSP\"", \""MTH\"", \""NCI\"", \""SCTSPA\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 3, ""umls_cui"": ""C0277785"", ""label"": ""Functional disorders leading to ANOCA or INOCA"", ""type"": ""disease"", ""umls_score"": 0.9789, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T046\""]"", ""parent_id"": ""D001.001.005"", ""umls_canonical_name"": ""Functional disorder"", ""definition"": ""Functional disorders that lead to angina with non-obstructive coronary arteries (ANOCA) or ischemia with non-obstructive coronary arteries (INOCA), such as microvascular angina (MVA) and vasospastic angina (VSA)."", ""id"": ""D001.001.005.007"", ""umls_mapping_json"": ""{\""cui\"": \""C0277785\"", \""canonical_name\"": \""Functional disorder\"", \""score\"": 0.9789, \""types\"": [\""T046\""], \""definition\"": \""Deranged function in an individual or an organ that is due to a disease. (MedicineNet.com)\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""AOD\"", \""CCPSS\"", \""CSP\"", \""MTH\"", \""NCI\"", \""SCTSPA\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""导致ANOCA或INOCA的功能性障碍"", ""name_en"": ""Functional disorders leading to ANOCA or INOCA""}"
333,1230,,D001.001.021,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.021"", ""level"": 2, ""parent_id"": ""D001.001"", ""definition"": ""Blood flow through the coronary arteries that supply the heart muscle"", ""label"": ""Coronary_Circulation"", ""id"": ""D001.001.021"", ""type"": ""disease"", ""name_cn"": ""冠状动脉循环"", ""name_en"": ""Coronary_Circulation""}"
334,1231,,D001.001.006.001.011,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.006.001.011"", ""umls_definition"": ""Used of the degree of something undesirable e.g. pain or weather; also, strictness."", ""umls_all_sources"": ""[\""CHV\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 4, ""umls_cui"": ""C0439793"", ""label"": ""Severity_of_Coronary_Stenoses"", ""type"": ""disease"", ""umls_score"": 0.9799, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T080\""]"", ""parent_id"": ""D001.001.006.001"", ""umls_canonical_name"": ""Severities"", ""definition"": ""The degree of narrowing in the coronary arteries, often assessed in patients with stable angina."", ""id"": ""D001.001.006.001.011"", ""umls_mapping_json"": ""{\""cui\"": \""C0439793\"", \""canonical_name\"": \""Severities\"", \""score\"": 0.9799, \""types\"": [\""T080\""], \""definition\"": \""Used of the degree of something undesirable e.g. pain or weather; also, strictness.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""冠状动脉狭窄程度"", ""name_en"": ""Severity_of_Coronary_Stenoses""}"
335,1232,,D001.001.006.001.012,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.006.001.012"", ""umls_definition"": ""An imbalance between myocardial functional requirements and the capacity of the CORONARY VESSELS to supply sufficient blood flow. It is a form of MYOCARDIAL ISCHEMIA (insufficient blood supply to the heart muscle) caused by a decreased capacity of the coronary vessels."", ""umls_all_sources"": ""[\""ICPC2ICD10DUT\"", \""ICPC2P\"", \""LCH\"", \""LCH_NW\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MEDLINEPLUS\"", \""MSH\"", \""MSHCZE\"", \""MSHDUT\"", \""MTH\"", \""PSY\"", \""RCD\"", \""SNOMEDCT_US\""]"", ""level"": 4, ""umls_cui"": ""C0010068"", ""label"": ""Flow-limiting CAD"", ""type"": ""disease"", ""umls_score"": 0.9699, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T047\""]"", ""parent_id"": ""D001.001.006.001"", ""umls_canonical_name"": ""Coronary heart disease"", ""definition"": ""Flow-limiting coronary artery disease (CAD) is a type of coronary artery disease characterized by a significant reduction in blood flow through the coronary arteries, which may lead to myocardial ischemia, particularly during periods of increased myocardial oxygen demand. This condition is typically identified through diagnostic techniques such as angiography and may require interventions to restore adequate blood flow and prevent adverse cardiovascular events."", ""id"": ""D001.001.006.001.012"", ""umls_mapping_json"": ""{\""cui\"": \""C0010068\"", \""canonical_name\"": \""Coronary heart disease\"", \""score\"": 0.9699, \""types\"": [\""T047\""], \""definition\"": \""An imbalance between myocardial functional requirements and the capacity of the CORONARY VESSELS to supply sufficient blood flow. It is a form of MYOCARDIAL ISCHEMIA (insufficient blood supply to the heart muscle) caused by a decreased capacity of the coronary vessels.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""ICPC2ICD10DUT\"", \""ICPC2P\"", \""LCH\"", \""LCH_NW\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MEDLINEPLUS\"", \""MSH\"", \""MSHCZE\"", \""MSHDUT\"", \""MTH\"", \""PSY\"", \""RCD\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""血流限制性冠状动脉疾病"", ""name_en"": ""Flow-limiting CAD""}"
336,1233,,D001.001.004.007,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.004.007"", ""umls_definition"": ""Deranged function in an individual or an organ that is due to a disease. (MedicineNet.com)"", ""umls_all_sources"": ""[\""AOD\"", \""CCPSS\"", \""CSP\"", \""MTH\"", \""NCI\"", \""SCTSPA\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 3, ""umls_cui"": ""C0277785"", ""label"": ""Vascular Smooth Muscle Dysfunction"", ""type"": ""disease"", ""umls_score"": 0.9438, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T046\""]"", ""parent_id"": ""D001.001.004"", ""umls_canonical_name"": ""Functional disorder"", ""definition"": ""A condition characterized by abnormal function of vascular smooth muscle, often leading to vasospasm."", ""id"": ""D001.001.004.007"", ""umls_mapping_json"": ""{\""cui\"": \""C0277785\"", \""canonical_name\"": \""Functional disorder\"", \""score\"": 0.9438, \""types\"": [\""T046\""], \""definition\"": \""Deranged function in an individual or an organ that is due to a disease. (MedicineNet.com)\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""AOD\"", \""CCPSS\"", \""CSP\"", \""MTH\"", \""NCI\"", \""SCTSPA\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""血管平滑肌功能障碍"", ""name_en"": ""Vascular Smooth Muscle Dysfunction""}"
337,1234,,D001.001.016.001,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.016.001"", ""umls_definition"": ""Thickening and loss of elasticity of the walls of ARTERIES of all sizes. There are many forms classified by the types of lesions and arteries involved, such as ATHEROSCLEROSIS with fatty lesions in the ARTERIAL INTIMA of medium and large muscular arteries."", ""umls_all_sources"": ""[\""HPO\"", \""ICPC2P\"", \""LCH\"", \""LCH_NW\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MEDLINEPLUS\"", \""MSH\"", \""MSHCZE\"", \""MSHDUT\"", \""NCI\"", \""OMIM\"", \""PSY\"", \""RCD\"", \""SNM\"", \""SNOMEDCT_US\""]"", ""level"": 3, ""umls_cui"": ""C0003850"", ""label"": ""Coronary_Atherosclerosis"", ""type"": ""disease"", ""umls_score"": 0.8348, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T047\""]"", ""parent_id"": ""D001.001.016"", ""umls_canonical_name"": ""Arteriosclerosis"", ""definition"": ""A condition where the coronary arteries become narrowed or blocked due to the buildup of atherosclerotic plaques."", ""id"": ""D001.001.016.001"", ""umls_mapping_json"": ""{\""cui\"": \""C0003850\"", \""canonical_name\"": \""Arteriosclerosis\"", \""score\"": 0.8348, \""types\"": [\""T047\""], \""definition\"": \""Thickening and loss of elasticity of the walls of ARTERIES of all sizes. There are many forms classified by the types of lesions and arteries involved, such as ATHEROSCLEROSIS with fatty lesions in the ARTERIAL INTIMA of medium and large muscular arteries.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""HPO\"", \""ICPC2P\"", \""LCH\"", \""LCH_NW\"", \""MDR\"", \""MDRARA\"", \""MDRCZE\"", \""MDRDUT\"", \""MEDLINEPLUS\"", \""MSH\"", \""MSHCZE\"", \""MSHDUT\"", \""NCI\"", \""OMIM\"", \""PSY\"", \""RCD\"", \""SNM\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""冠状动脉粥样硬化"", ""name_en"": ""Coronary_Atherosclerosis""}"
338,1235,,D001.025,"['Ontology', 'Disease']","{""ontology_id"": ""D001.025"", ""level"": 1, ""parent_id"": ""D001"", ""definition"": ""A condition caused by interrupted blood supply to the brain, leading to cell death."", ""label"": ""Stroke"", ""id"": ""D001.025"", ""type"": ""disease"", ""name_cn"": ""中风"", ""name_en"": ""Stroke""}"
339,1236,,D001.016.002.002,"['Ontology', 'Disease']","{""ontology_id"": ""D001.016.002.002"", ""level"": 3, ""parent_id"": ""D001.016.002"", ""definition"": ""A condition where the stenosis does not significantly affect blood flow hemodynamically."", ""label"": ""Hemodynamically_Insignificant"", ""id"": ""D001.016.002.002"", ""type"": ""disease"", ""name_cn"": ""非血流动力学显著"", ""name_en"": ""Hemodynamically_Insignificant""}"
340,1237,,D001.016.002.005,"['Ontology', 'Disease']","{""ontology_id"": ""D001.016.002.005"", ""umls_definition"": ""The normal action performed by a structure or device."", ""umls_all_sources"": ""[\""CHV\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNOMEDCT_US\""]"", ""level"": 3, ""umls_cui"": ""C0542341"", ""label"": ""Functionally_Non-significant_Stenosis"", ""type"": ""disease"", ""umls_score"": 0.826, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T169\""]"", ""parent_id"": ""D001.016.002"", ""umls_canonical_name"": ""Function (attribute)"", ""definition"": ""A stenosis that does not significantly affect blood flow or function, often determined by specific angiographic cut-off values."", ""id"": ""D001.016.002.005"", ""umls_mapping_json"": ""{\""cui\"": \""C0542341\"", \""canonical_name\"": \""Function (attribute)\"", \""score\"": 0.826, \""types\"": [\""T169\""], \""definition\"": \""The normal action performed by a structure or device.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""LNC\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SCTSPA\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""功能无显著狭窄"", ""name_en"": ""Functionally_Non-significant_Stenosis""}"
341,1238,,D001.001.001.001.002.003,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.001.001.002.003"", ""level"": 5, ""parent_id"": ""D001.001.001.001.002"", ""definition"": ""The Non-fatal Myocardial Infarction rate refers to the incidence of myocardial infarction events that do not result in death, typically expressed as the number of non-fatal myocardial infarctions per unit of population over a specified time period. This metric is crucial for understanding the burden of heart disease and the effectiveness of preventive interventions in reducing acute coronary events."", ""label"": ""Non-fatal_Myocardial_Infarction_rate"", ""id"": ""D001.001.001.001.002.003"", ""type"": ""disease"", ""name_cn"": ""非致命性心肌梗死率"", ""name_en"": ""Non-fatal_Myocardial_Infarction_rate""}"
342,1239,,D001.026,"['Ontology', 'Disease']","{""ontology_id"": ""D001.026"", ""umls_definition"": ""One of two arteries that arise from the aortic sinuses of the ascending aorta and supply blood to the myocardium"", ""umls_all_sources"": ""[\""CSP\"", \""FMA\"", \""LCH\"", \""LNC\"", \""MSH\"", \""MSHCZE\"", \""MSHDUT\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\"", \""UWDA\""]"", ""level"": 1, ""umls_cui"": ""C0205042"", ""label"": ""Coronary_Artery"", ""type"": ""disease"", ""umls_score"": 0.9913, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T023\""]"", ""parent_id"": ""D001"", ""umls_canonical_name"": ""Coronary artery"", ""definition"": ""The blood vessels that supply the heart muscle with oxygen-rich blood."", ""id"": ""D001.026"", ""umls_mapping_json"": ""{\""cui\"": \""C0205042\"", \""canonical_name\"": \""Coronary artery\"", \""score\"": 0.9913, \""types\"": [\""T023\""], \""definition\"": \""One of two arteries that arise from the aortic sinuses of the ascending aorta and supply blood to the myocardium\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CSP\"", \""FMA\"", \""LCH\"", \""LNC\"", \""MSH\"", \""MSHCZE\"", \""MSHDUT\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\"", \""UWDA\""]}"", ""name_cn"": ""冠状动脉"", ""name_en"": ""Coronary_Artery""}"
343,1240,,D001.001.006.001.014,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.006.001.014"", ""umls_definition"": ""A localized pathological or traumatic structural change, damage, deformity, or discontinuity of tissue, organ, or body part."", ""umls_all_sources"": ""[\""AOD\"", \""CCPSS\"", \""CHV\"", \""LNC\"", \""MTH\"", \""NCI\"", \""PSY\"", \""RCD\"", \""SCTSPA\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 4, ""umls_cui"": ""C0221198"", ""label"": ""Lesions_with_Abnormal_FFR_but_Normal_CFR"", ""type"": ""disease"", ""umls_score"": 0.9855, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T033\""]"", ""parent_id"": ""D001.001.006.001"", ""umls_canonical_name"": ""Lesion"", ""definition"": ""Coronary lesions showing abnormal fractional flow reserve (FFR) but normal coronary flow reserve (CFR)"", ""id"": ""D001.001.006.001.014"", ""umls_mapping_json"": ""{\""cui\"": \""C0221198\"", \""canonical_name\"": \""Lesion\"", \""score\"": 0.9855, \""types\"": [\""T033\""], \""definition\"": \""A localized pathological or traumatic structural change, damage, deformity, or discontinuity of tissue, organ, or body part.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""AOD\"", \""CCPSS\"", \""CHV\"", \""LNC\"", \""MTH\"", \""NCI\"", \""PSY\"", \""RCD\"", \""SCTSPA\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""FFR异常但CFR正常的病变"", ""name_en"": ""Lesions_with_Abnormal_FFR_but_Normal_CFR""}"
344,1241,,D001.001.006.001.015,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.006.001.015"", ""level"": 4, ""parent_id"": ""D001.001.006.001"", ""definition"": ""A condition characterized by resistance to blood flow due to hyperaemia and stenosis in the coronary arteries."", ""label"": ""Hyperaemic_Stenosis_Resistance"", ""id"": ""D001.001.006.001.015"", ""type"": ""disease"", ""name_cn"": ""充血性狭窄抵抗"", ""name_en"": ""Hyperaemic_Stenosis_Resistance""}"
345,1242,,D001.001.005.008,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.005.008"", ""umls_definition"": ""Deranged function in an individual or an organ that is due to a disease. (MedicineNet.com)"", ""umls_all_sources"": ""[\""AOD\"", \""CCPSS\"", \""CSP\"", \""MTH\"", \""NCI\"", \""SCTSPA\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 3, ""umls_cui"": ""C0277785"", ""label"": ""Microcirculation_Dysfunction"", ""type"": ""disease"", ""umls_score"": 0.9438, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T046\""]"", ""parent_id"": ""D001.001.005"", ""umls_canonical_name"": ""Functional disorder"", ""definition"": ""Abnormal function of the microcirculation, often leading to impaired blood flow and tissue perfusion."", ""id"": ""D001.001.005.008"", ""umls_mapping_json"": ""{\""cui\"": \""C0277785\"", \""canonical_name\"": \""Functional disorder\"", \""score\"": 0.9438, \""types\"": [\""T046\""], \""definition\"": \""Deranged function in an individual or an organ that is due to a disease. (MedicineNet.com)\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""AOD\"", \""CCPSS\"", \""CSP\"", \""MTH\"", \""NCI\"", \""SCTSPA\"", \""SNM\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""微循环功能障碍"", ""name_en"": ""Microcirculation_Dysfunction""}"
346,1243,,PC002.002.004.001.001,"['Ontology', 'Disease']","{""ontology_id"": ""PC002.002.004.001.001"", ""umls_definition"": ""A definite pathologic process with a characteristic set of signs and symptoms. It may affect the whole body or any of its parts, and its etiology, pathology, and prognosis may be known or unknown."", ""umls_all_sources"": ""[\""CCPSS\"", \""CHV\"", \""CSP\"", \""ICPC2P\"", \""LCH\"", \""LCH_NW\"", \""LNC\"", \""MSH\"", \""MSHCZE\"", \""MSHDUT\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 4, ""umls_cui"": ""C0012634"", ""label"": ""Disease or Complications for Patients with eGFR <30 mL/min/1.73 m2"", ""type"": ""disease"", ""umls_score"": 0.9868, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T047\""]"", ""parent_id"": ""PC002.002.004.001"", ""umls_canonical_name"": ""Disease"", ""definition"": ""Diseases or complications that occur in patients with an estimated glomerular filtration rate (eGFR) of less than 30 mL/min/1.73 m2"", ""id"": ""PC002.002.004.001.001"", ""umls_mapping_json"": ""{\""cui\"": \""C0012634\"", \""canonical_name\"": \""Disease\"", \""score\"": 0.9868, \""types\"": [\""T047\""], \""definition\"": \""A definite pathologic process with a characteristic set of signs and symptoms. It may affect the whole body or any of its parts, and its etiology, pathology, and prognosis may be known or unknown.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CCPSS\"", \""CHV\"", \""CSP\"", \""ICPC2P\"", \""LCH\"", \""LCH_NW\"", \""LNC\"", \""MSH\"", \""MSHCZE\"", \""MSHDUT\"", \""MTH\"", \""NCI\"", \""RCD\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""eGFR小于30 mL/min/1.73 m2患者的疾病或并发症"", ""name_en"": ""Disease or Complications for Patients with eGFR <30 mL/min/1.73 m2""}"
347,1244,,D001.027,"['Ontology', 'Disease']","{""ontology_id"": ""D001.027"", ""umls_definition"": ""The condition in which reasonable knowledge regarding risks, benefits, or the future is not available."", ""umls_all_sources"": ""[\""CHV\"", \""LCH_NW\"", \""LNC\"", \""MSH\"", \""MSHCZE\"", \""MSHDUT\"", \""MSHFIN\"", \""MSHFRE\"", \""MSHGER\"", \""MTH\"", \""NANDA-I\"", \""NCI\"", \""PSY\"", \""RCD\"", \""SNMI\"", \""SNOMEDCT_US\""]"", ""level"": 1, ""umls_cui"": ""C0087130"", ""label"": ""Uncertain_CCS_Diagnosis"", ""type"": ""disease"", ""umls_score"": 0.9858, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T033\""]"", ""parent_id"": ""D001"", ""umls_canonical_name"": ""Uncertainty"", ""definition"": ""A condition where the diagnosis of chronic coronary syndrome (CCS) is not definitively established."", ""id"": ""D001.027"", ""umls_mapping_json"": ""{\""cui\"": \""C0087130\"", \""canonical_name\"": \""Uncertainty\"", \""score\"": 0.9858, \""types\"": [\""T033\""], \""definition\"": \""The condition in which reasonable knowledge regarding risks, benefits, or the future is not available.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""LCH_NW\"", \""LNC\"", \""MSH\"", \""MSHCZE\"", \""MSHDUT\"", \""MSHFIN\"", \""MSHFRE\"", \""MSHGER\"", \""MTH\"", \""NANDA-I\"", \""NCI\"", \""PSY\"", \""RCD\"", \""SNMI\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""不确定的CCS诊断"", ""name_en"": ""Uncertain_CCS_Diagnosis""}"
348,1245,,PC003.005.005.001.002,"['Ontology', 'Disease']","{""ontology_id"": ""PC003.005.005.001.002"", ""level"": 4, ""parent_id"": ""PC003.005.005.001"", ""definition"": ""The probability of having obstructive coronary artery disease, often quantified as a percentage."", ""id"": ""PC003.005.005.001.002"", ""label"": ""Obstructive Coronary Artery Disease Likelihood"", ""type"": ""disease"", ""name_cn"": ""阻塞性冠状动脉疾病可能性"", ""name_en"": ""Obstructive Coronary Artery Disease Likelihood""}"
349,1246,,D001.001.005.009,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.005.009"", ""umls_definition"": """", ""umls_all_sources"": ""[\""ICD10CM\"", \""MEDCIN\"", \""SCTSPA\"", \""SNOMEDCT_US\""]"", ""level"": 3, ""umls_cui"": ""C3696962"", ""label"": ""Coronary Microvascular Dysfunction"", ""type"": ""disease"", ""umls_score"": 0.9691, ""umls_sources"": ""[\""ICD10CM\"", \""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T047\""]"", ""parent_id"": ""D001.001.005"", ""umls_canonical_name"": ""Coronary microvascular dysfunction"", ""definition"": ""A condition characterized by impaired function of the small blood vessels in the heart, leading to reduced blood flow and ischemia."", ""id"": ""D001.001.005.009"", ""umls_mapping_json"": ""{\""cui\"": \""C3696962\"", \""canonical_name\"": \""Coronary microvascular dysfunction\"", \""score\"": 0.9691, \""types\"": [\""T047\""], \""definition\"": \""\"", \""sources\"": [\""ICD10CM\"", \""SNOMEDCT_US\""], \""all_sources\"": [\""ICD10CM\"", \""MEDCIN\"", \""SCTSPA\"", \""SNOMEDCT_US\""]}"", ""name_cn"": ""冠状动脉微血管功能障碍"", ""name_en"": ""Coronary Microvascular Dysfunction""}"
350,1247,,D001.001.006.001.016,"['Ontology', 'Disease']","{""ontology_id"": ""D001.001.006.001.016"", ""umls_definition"": ""An expandable hollow tube that is advanced into an obstructed or narrow coronary artery to restore blood flow to the heart."", ""umls_all_sources"": ""[\""CHV\"", \""ICPC2P\"", \""MEDCIN\"", \""MTH\"", \""NCI\"", \""SCTSPA\"", \""SNOMEDCT_US\"", \""SPN\"", \""UMD\""]"", ""level"": 4, ""umls_cui"": ""C0687568"", ""label"": ""Coronary_Artery_Stenosis"", ""type"": ""disease"", ""umls_score"": 0.856, ""umls_sources"": ""[\""SNOMEDCT_US\""]"", ""umls_types"": ""[\""T074\""]"", ""parent_id"": ""D001.001.006.001"", ""umls_canonical_name"": ""Coronary artery stent (device)"", ""definition"": ""Narrowing of the coronary artery lumen, typically caused by atherosclerosis, leading to reduced blood flow to the heart muscle."", ""id"": ""D001.001.006.001.016"", ""umls_mapping_json"": ""{\""cui\"": \""C0687568\"", \""canonical_name\"": \""Coronary artery stent (device)\"", \""score\"": 0.856, \""types\"": [\""T074\""], \""definition\"": \""An expandable hollow tube that is advanced into an obstructed or narrow coronary artery to restore blood flow to the heart.\"", \""sources\"": [\""SNOMEDCT_US\""], \""all_sources\"": [\""CHV\"", \""ICPC2P\"", \""MEDCIN\"", \""MTH\"", \""NCI\"", \""SCTSPA\"", \""SNOMEDCT_US\"", \""SPN\"", \""UMD\""]}"", ""name_cn"": ""冠状动脉狭窄"", ""name_en"": ""Coronary_Artery_Stenosis""}"
